"","player","major","player_url","player_image_url","race","sport","final_status_year","major_label","count","color","season","height_inches","weight","position"
"173","Juaquin Iglesias","sociology","https://web.archive.org/web/20081216010241/http://soonersports.com/sports/m-footbl/mtt/iglesias_juaquin00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/2398120.jpeg","African-American","Football","SR","sociology",35,"#C6011F","2008",73,204,"WR"
"174","Lendy Holmes","sociology","https://web.archive.org/web/20081216010241/http://soonersports.com/sports/m-footbl/mtt/holmes_lendy00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/2398114.jpeg","African-American","Football","SR","sociology",35,"#C6011F","2008",73,201,"DB"
"175","Manuel Johnson","sociology","https://web.archive.org/web/20081216010241/http://soonersports.com/sports/m-footbl/mtt/johnson_manuel00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/2398128.jpeg","African-American","Football","SR","sociology",35,"#C6011F","2008",73,183,"WR"
"176","Mike Balogun","sociology","https://web.archive.org/web/20100102030111/http://soonersports.com/sports/m-footbl/mtt/balogun_mike00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/3434544.jpeg","African-American","Football","SR","sociology",35,"#C6011F","2009",73,247,"LB"
"177","Mike Reed","sociology","https://web.archive.org/web/20080104164038/http://www.soonersports.com/sports/m-footbl/mtt/reed_mike00.html","http://graphics.fansonly.com/photos/schools/okla/sports/m-footbl/auto_headshot/1268329.jpeg","African-American","Football","JR","sociology",35,"#C6011F","2007",73,258,"LB"
"178","Patrick O'Hara","sociology","https://web.archive.org/web/20120104171845/http://www.soonersports.com/sports/m-footbl/mtt/ohara_patrick00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/6843320.jpeg","Caucasian","Football","JR","sociology",35,"#C6011F","2011",73,192,"K"
"179","Phil Loadholt","sociology","https://web.archive.org/web/20081216010241/http://soonersports.com/sports/m-footbl/mtt/loadholt_phil00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/2398137.jpeg","African-American","Football","SR","sociology",35,"#C6011F","2008",80,337,"OL"
"180","Quentin Chaney","sociology","https://web.archive.org/web/20081216010241/http://soonersports.com/sports/m-footbl/mtt/chaney_quentin00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/2398072.jpeg","African-American","Football","SR","sociology",35,"#C6011F","2008",77,203,"WR"
"181","Quinton Carter","sociology","https://web.archive.org/web/20110106072238/http://www.soonersports.com/sports/m-footbl/mtt/carter_quinton00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/5634311.jpeg","African-American","Football","SR","sociology",35,"#C6011F","2010",73,200,"DB"
"182","Ryan Reynolds","sociology","https://web.archive.org/web/20100102030111/http://soonersports.com/sports/m-footbl/mtt/reynolds_ryan00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/3434733.jpeg","African-American","Football","SR","sociology",35,"#C6011F","2009",74,225,"LB"
"183","Steven Coleman","sociology","https://web.archive.org/web/20080104164038/http://www.soonersports.com/sports/m-footbl/mtt/coleman_steven00.html","http://graphics.fansonly.com/photos/schools/okla/sports/m-footbl/auto_headshot/1268186.jpeg","African-American","Football","SR","sociology",35,"#C6011F","2007",76,306,"DT"
"184","Tom Wort","sociology","https://web.archive.org/web/20120104171845/http://www.soonersports.com/sports/m-footbl/mtt/wort_tom00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/6843743.jpeg","Caucasian","Football","SO","sociology",35,"#C6011F","2011",73,229,"LB"
"185","Travis Lewis","sociology","https://web.archive.org/web/20120104171845/http://www.soonersports.com/sports/m-footbl/mtt/lewis_travis00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/6843285.jpeg","African-American","Football","SR","sociology",35,"#C6011F","2011",74,227,"LB"
"186","Aaron Colvin","communication","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208409616&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/XB/XBGPWGHFMOOBSMK.20130808161032.jpg","African-American","Football","SR","communication",34,"#FFD100","2013",73,192,"DB"
"187","Aaron Franklin","communication","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208409631&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/VZ/VZWFYZGZTOTEYIO.20130808155800.jpg","African-American","Football","JR.RS","communication",34,"#FFD100","2013",73,222,"LB"
"188","Aaron Ripkowski","communication","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208409605&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/DM/DMSOADJEWCPQYUO.20130808142535.jpg","Caucasian","Football","JR","communication",34,"#FFD100","2013",73,254,"FB"
"189","Adam Shead","communication","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208409610&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/JW/JWETXQZVMKOADVW.20130808141251.jpg","African-American","Football","JR.RS","communication",34,"#FFD100","2013",76,316,"OL"
"190","Austin Mankin","communication","http://www.soonersports.com/ViewArticle.dbml?SPSID=750394&SPID=127260&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208862860&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/XL/XLMXYGHNCPJSVZG.20130828164926.jpg","Caucasian","Mens Basketball","FR","communication",34,"#FFD100","2014",79,197,"F"
"191","Blake Bell","communication","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208409644&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/DT/DTFHMNDPMLECQWE.20130808162258.jpg","Caucasian","Football","JR.RS","communication",34,"#FFD100","2013",78,252,"QB"
"192","Brannon Green","communication","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208409645&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/CA/CARRLZDYSVMZJGV.20130808155341.jpg","Caucasian","Football","SR","communication",34,"#FFD100","2013",74,256,"TE"
"193","Brennan Clay","communication","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208409649&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/TG/TGPNGUJZNAWZYLH.20130808161132.jpg","African-American","Football","SR","communication",34,"#FFD100","2013",71,201,"RB"
"194","Carl Blair Jr.","communication","https://web.archive.org/web/20120115060429/http://www.soonersports.com/sports/m-baskbl/mtt/blairjr_carl00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-baskbl/auto_headshot/6937058.jpeg","African-American","Mens Basketball","JR","communication",34,"#FFD100","2012",74,205,"G"
"195","Corey Nelson","communication","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208409637&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/WU/WUEWLQJAVPQLIDF.20130808145858.jpg","African-American","Football","SR","communication",34,"#FFD100","2013",73,226,"LB"
"196","DeMarco Murray","communication","https://web.archive.org/web/20110106072238/http://www.soonersports.com/sports/m-footbl/mtt/murray_demarco00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/5634279.jpeg","African-American","Football","SR","communication",34,"#FFD100","2010",73,207,"RB"
"197","Demontre Hurst","communication","https://web.archive.org/web/20120104171845/http://www.soonersports.com/sports/m-footbl/mtt/hurst_demontre00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/6843227.jpeg","African-American","Football","JR","communication",34,"#FFD100","2011",70,181,"DB"
"198","Durron Neal","communication","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208409626&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/QL/QLTCJEVVVMQLNZX.20130808145957.jpg","African-American","Football","SO","communication",34,"#FFD100","2013",71,199,"WR"
"199","Frank Alexander","communication","https://web.archive.org/web/20120104171845/http://www.soonersports.com/sports/m-footbl/mtt/alexander_frank00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/6843093.jpeg","African-American","Football","SR","communication",34,"#FFD100","2011",76,255,"DE"
"200","Frank Shannon","communication","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208409614&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/ND/NDOHMBUZDPQWJYM.20130808141425.jpg","African-American","Football","SO.RS","communication",34,"#FFD100","2013",73,229,"LB"
"201","Javon Harris","communication","https://web.archive.org/web/20120104171845/http://www.soonersports.com/sports/m-footbl/mtt/harris_javon00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/6843167.jpeg","African-American","Football","JR","communication",34,"#FFD100","2011",71,207,"DB"
"202","Jaz Reynolds","communication","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208409646&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/MQ/MQAAISUYQLRZIEO.20130808144252.jpg","African-American","Football","RS SR","communication",34,"#FFD100","2013",74,198,"WR"
"203","John Williams","communication","https://web.archive.org/web/20080104164038/http://www.soonersports.com/sports/m-footbl/mtt/williams_john00.html","http://graphics.fansonly.com/photos/schools/okla/sports/m-footbl/auto_headshot/1268359.jpeg","African-American","Football","SR","communication",34,"#FFD100","2007",77,256,"DE"
"204","Jordan Wade","communication","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208409638&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/XC/XCXHWYCCTZGTACU.20130807190749.jpg","African-American","Football","FR.RS","communication",34,"#FFD100","2013",76,296,"DT"
"205","Joseph Ibiloye","communication","https://web.archive.org/web/20120104171845/http://www.soonersports.com/sports/m-footbl/mtt/ibiloye_joseph00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/6843230.jpeg","African-American","Football","JR","communication",34,"#FFD100","2011",75,219,"LB"
"206","Josh Aladenoye","communication","https://web.archive.org/web/20120104171845/http://www.soonersports.com/sports/m-footbl/mtt/aladenoye_josh00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/6843092.jpeg","African-American","Football","SO","communication",34,"#FFD100","2011",78,316,"DT"
"207","Julian Wilson","communication","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208409609&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/JK/JKRCPZXQGFSEEMF.20130807185927.jpg","African-American","Football","JR.RS","communication",34,"#FFD100","2013",74,199,"DB"
"208","Kendal Thompson","communication","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208409642&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/SY/SYTJUDSYADYGGJS.20130607194205.jpeg","African-American","Football","SO.RS","communication",34,"#FFD100","2013",73,199,"QB"
"209","Kyle Cannon","communication","https://web.archive.org/web/20081216012149/http://soonersports.com/sports/m-baskbl/mtt/cannon_kyle00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-baskbl/auto_headshot/2274417.jpeg","African-American","Mens Basketball","SO","communication",34,"#FFD100","2009",80,236,"F"
"210","Londell Taylor","communication","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208798796&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/MW/MWLUASRRQSNNHLU.20130806203753.jpg","African-American","Football","SO.RS","communication",34,"#FFD100","2013",73,213,"LB"
"211","Quentin Hayes","communication","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208409622&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/IF/IFBNILVGEELRJAT.20130808153939.jpg","African-American","Football","JR","communication",34,"#FFD100","2013",73,193,"DB"
"212","R.J. Washington","communication","https://web.archive.org/web/20120104171845/http://www.soonersports.com/sports/m-footbl/mtt/washington_rj00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/6843896.jpeg","African-American","Football","JR","communication",34,"#FFD100","2011",75,248,"DE"
"213","Romero Osby","communication","http://www.soonersports.com/ViewArticle.dbml?SPSID=750394&SPID=127260&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208409521&Q_SEASON=2012","http://image.cdnllnwnl.xosnetwork.com/pics33/200/KC/KCHXXRSBPZYKHGD.20130614183022.jpeg","African-American","Mens Basketball","SR","communication",34,"#FFD100","2013",80,232,"F"
"214","Sam Proctor","communication","https://web.archive.org/web/20120104171845/http://www.soonersports.com/sports/m-footbl/mtt/proctor_sam00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/6843333.jpeg","African-American","Football","SR","communication",34,"#FFD100","2011",73,222,"DB"
"215","Taylor McNamara","communication","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208409613&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/QC/QCQAYNRFHWTHGJO.20130808151627.jpg","Caucasian","Football","FR.RS","communication",34,"#FFD100","2013",77,246,"TE"
"216","Tiny Gallon","communication","https://web.archive.org/web/20100102015827/http://soonersports.com/sports/m-baskbl/mtt/gallon_tiny00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-baskbl/auto_headshot/3553857.jpeg","African-American","Mens Basketball","FR","communication",34,"#FFD100","2010",81,296,"F"
"217","Tony Jefferson","communication","https://web.archive.org/web/20120104171845/http://www.soonersports.com/sports/m-footbl/mtt/jefferson_tony00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/6843246.jpeg","African-American","Football","SO","communication",34,"#FFD100","2011",70,199,"DB"
"218","Tress Way","communication","https://web.archive.org/web/20120104171845/http://www.soonersports.com/sports/m-footbl/mtt/way_tress00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/6843356.jpeg","Caucasian","Football","JR","communication",34,"#FFD100","2011",73,218,"P"
"219","Tyler Neal","communication","http://www.soonersports.com/ViewArticle.dbml?SPSID=750394&SPID=127260&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208409516&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/DF/DFLEVWVRZKLLQVH.20130828164944.jpg","Caucasian","Mens Basketball","SR","communication",34,"#FFD100","2014",79,234,"F"
"220","Adron Tennell","multidisciplinary studies","https://web.archive.org/web/20100102030111/http://soonersports.com/sports/m-footbl/mtt/tennell_adron00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/3434745.jpeg","African-American","Football","SR","multidisciplinary studies",33,"#000000","2009",76,199,"WR"
"221","Barry Honore","multidisciplinary studies","http://www.soonersports.com/ViewArticle.dbml?DB_OEM_ID=31000&ATCLID=208793248","http://grfx.cstv.com/photos/schools/okla/sports/m-baskbl/auto_headshot/6937066.jpeg","African-American","Mens Basketball","SR","multidisciplinary studies",33,"#000000","2012",79,270,"F"
"222","Brian Jackson","multidisciplinary studies","https://web.archive.org/web/20100102030111/http://soonersports.com/sports/m-footbl/mtt/jackson_brian00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/3434663.jpeg","African-American","Football","SR","multidisciplinary studies",33,"#000000","2009",73,200,"DB"
"223","C.J. Washington","multidisciplinary studies","https://web.archive.org/web/20120115060429/http://www.soonersports.com/sports/m-baskbl/mtt/washington_cj00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-baskbl/auto_headshot/6937073.jpeg","African-American","Mens Basketball","SR","multidisciplinary studies",33,"#000000","2012",79,230,"F"
"224","Casey Arent","multidisciplinary studies","http://www.soonersports.com/ViewArticle.dbml?SPSID=750394&SPID=127260&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208409515&Q_SEASON=2012","http://image.cdnllnwnl.xosnetwork.com/pics33/200/SR/SRBIHBTXEPBVTXC.20130614183022.jpeg","Caucasian","Mens Basketball","SR","multidisciplinary studies",33,"#000000","2013",82,223,"C"
"225","Chaz Nelson","multidisciplinary studies","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208409618&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/FF/FFKSMFGUWOBZUUZ.20130808145745.jpg","African-American","Football","RS SR","multidisciplinary studies",33,"#000000","2013",74,237,"DE"
"226","Cortez Johnson","multidisciplinary studies","http://www.soonersports.com/ViewArticle.dbml?SPSID=750326&SPID=127245&DB_LANG=C&DB_OEM_ID=31000&ATCLID=208798828&Q_SEASON=2013","http://image.cdnllnwnl.xosnetwork.com/pics33/200/GE/GERKANDWMHLMGLR.20130808153255.jpg","African-American","Football","SO.RS","multidisciplinary studies",33,"#000000","2013",74,201,"DB"
"227","Cory Brandon","multidisciplinary studies","https://web.archive.org/web/20110106072238/http://www.soonersports.com/sports/m-footbl/mtt/brandon_cory00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/5634383.jpeg","African-American","Football","SR","multidisciplinary studies",33,"#000000","2010",79,324,"OL"
"228","Daniel Franklin","multidisciplinary studies","https://web.archive.org/web/20120104171845/http://www.soonersports.com/sports/m-footbl/mtt/franklin_daniel00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/6843152.jpeg","Caucasian","Football","JR","multidisciplinary studies",33,"#000000","2011",74,233,"LB"
"229","Dejuan Miller","multidisciplinary studies","https://web.archive.org/web/20120104171845/http://www.soonersports.com/sports/m-footbl/mtt/miller_dejuan00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/6843304.jpeg","African-American","Football","SR","multidisciplinary studies",33,"#000000","2011",76,217,"WR"
"230","DeMarcus Granger","multidisciplinary studies","https://web.archive.org/web/20100102030111/http://soonersports.com/sports/m-footbl/mtt/granger_demarcus00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/3434644.jpeg","African-American","Football","SR","multidisciplinary studies",33,"#000000","2009",74,327,"DT"
"231","Dominique Franks","multidisciplinary studies","https://web.archive.org/web/20100102030111/http://soonersports.com/sports/m-footbl/mtt/franks_dominique00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/3434636.jpeg","African-American","Football","JR","multidisciplinary studies",33,"#000000","2009",73,192,"DB"
"232","Donald Stephenson","multidisciplinary studies","https://web.archive.org/web/20120104171845/http://www.soonersports.com/sports/m-footbl/mtt/stephenson_donald00.html","http://grfx.cstv.com/photos/schools/okla/sports/m-footbl/auto_headshot/6843595.jpeg","African-American","Football","SR","multidisciplinary studies",33,"#000000","2011",78,307,"OL"
