Player_Name,Draft_Year,Player_Combine_Year,Player_Height_WO_Shoes,Player_Height_WO_Shoes_Inches,Player_Height_W_Shoes,Player_Height_W_Shoes_Inches,Player_Height,Player_Height_Inches,Player_Weight_LBS,Player_Wingspan,Player_Wingspan_Inches,Player_Reach,Player_Reach_Inches,Player_Bodyfat_Percent,Player_Hand_Length_Inches,Player_Hand_Width_Inches,Player_Vertical_No_Step,Player_Vertical_No_Step_Reach,Player_Vertical_No_Step_Reach_Inches,Player_Max_Vertical_Inches,Player_Max_Vertical_Reach,Player_Max_Vertical_Reach_Inches,Player_Bench_225,Player_Agility_Seconds,Player_Sprint_Three_Quarter_Court,Player_Rank,Pick,Player_DraftExpress_Profile,Player_DraftExpress_Stats,Player_DBPedia_URL,Player_DBPedia_Data,ID.Pick,Round,Round.Pick,Pick_2,Draft_Franchise,Postdraft_Franchise,Player_Drafted_From,Player_Birthday
Kareem Rush,2002,2002,"6'4.75""",76.75,"6'5.75""",77.75,6.479164075,77.75,199,"6'9.75""",81.75,"8'7.5""",103.5,NA,NA,NA,26,"10'9.5""",129.5,30,"11'1.5""",133.5,15,11.86,3.22,34,20,draftexpress.com/profile/Kareem-Rush-4201/,draftexpress.com/profile/Kareem-Rush-4201/stats,live.dbpedia.org/page/Kareem_Rush,live.dbpedia.org/data/Kareem_Rush.json,1.2,1,2,20,Raptors,Lakers,Missouri,10/30/80
Karim Shabazz,2000,2000,"6'11.5""",83.5,"6'11.88""",83.88,6.989997204,83.88,224,"7'3""",87,"9'3.5""",111.5,NA,NA,NA,24.5,"11'4""",136,28,"11'7.5""",139.5,2,12.72,3.36,59,NA,draftexpress.com/profile/Karim-Shabazz-36141/,draftexpress.com/profile/Karim-Shabazz-36141/stats,live.dbpedia.org/page/Karim_Shabazz,live.dbpedia.org/data/Karim_Shabazz.json,NA,NA,NA,NA,NA,NA,NA,NA
Karl Towns,2013,2013,NA,NA,"7'0""",84,6.9999972,84,243,"7'3.5""",87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Karl-Towns-61831/,draftexpress.com/profile/Karl-Towns-61831/stats,live.dbpedia.org/page/Karl_Towns,live.dbpedia.org/data/Karl_Towns.json,NA,NA,NA,NA,NA,NA,NA,NA
Karviar Shepherd,2012,2012,NA,NA,"6'10""",82,6.8333306,82,220,"6'11""",83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Karviar-Shepherd-7176/,draftexpress.com/profile/Karviar-Shepherd-7176/stats,live.dbpedia.org/page/Karviar_Shepherd,live.dbpedia.org/data/Karviar_Shepherd.json,NA,NA,NA,NA,NA,NA,NA,NA
Kasey Hill,2012,2012,NA,NA,"6'1""",73,6.0833309,73,176,"6'5""",77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Kasey-Hill-7150/,draftexpress.com/profile/Kasey-Hill-7150/stats,live.dbpedia.org/page/Kasey_Hill,live.dbpedia.org/data/Kasey_Hill.json,NA,NA,NA,NA,NA,NA,NA,NA
Kasey Hill,2013,2013,NA,NA,"6'0.75""",72.75,6.062497575,72.75,173,"6'4""",76,"7'11""",95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Kasey-Hill-7150/,draftexpress.com/profile/Kasey-Hill-7150/stats,live.dbpedia.org/page/Kasey_Hill,live.dbpedia.org/data/Kasey_Hill.json,NA,NA,NA,NA,NA,NA,NA,NA
Katin Reinhardt,2011,2011,NA,NA,"6'5""",77,6.4166641,77,193,"6'5""",77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Katin-Reinhardt-7091/,draftexpress.com/profile/Katin-Reinhardt-7091/stats,live.dbpedia.org/page/Katin_Reinhardt,live.dbpedia.org/data/Katin_Reinhardt.json,NA,NA,NA,NA,NA,NA,NA,NA
Kawhi Leonard,2011,2011,"6'6""",78,"6'7""",79,6.5833307,79,227,"7'3""",87,"8'10""",106,0.054,9.75,11.25,25.5,"10'11.5""",131.5,32,"11'6""",138,3,11.45,3.15,NA,15,draftexpress.com/profile/Kawhi-Leonard-5821/,draftexpress.com/profile/Kawhi-Leonard-5821/stats,live.dbpedia.org/page/Kawhi_Leonard,live.dbpedia.org/data/Kawhi_Leonard.json,1.15,1,15,15,Pacers,Spurs,SanDiegoState,6/29/91
Keala King,2009,2009,NA,NA,"6'5.5""",77.5,6.45833075,77.5,180,"6'4.5""",76.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Keala-King-5709/,draftexpress.com/profile/Keala-King-5709/stats,live.dbpedia.org/page/Keala_King,live.dbpedia.org/data/Keala_King.json,NA,NA,NA,NA,NA,NA,NA,NA
Kebu Stewart,1997,1997,"6'6.5""",78.5,NA,NA,6.64166401,79.7,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,draftexpress.com/profile/Kebu-Stewart-4479/,draftexpress.com/profile/Kebu-Stewart-4479/stats,live.dbpedia.org/page/Kebu_Stewart,live.dbpedia.org/data/Kebu_Stewart.json,2.7,2,7,35,76ers,76ers,Cal. State - Bakersfield,12/19/73
Kedren Johnson,2010,2010,NA,NA,"6'5""",77,6.4166641,77,217,"6'9.5""",81.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Kedren-Johnson-42100/,draftexpress.com/profile/Kedren-Johnson-42100/stats,live.dbpedia.org/page/Kedren_Johnson,live.dbpedia.org/data/Kedren_Johnson.json,NA,NA,NA,NA,NA,NA,NA,NA
Kedren Johnson,2011,2011,NA,NA,"6'5""",77,6.4166641,77,217,"6'9.5""",81.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Kedren-Johnson-42100/,draftexpress.com/profile/Kedren-Johnson-42100/stats,live.dbpedia.org/page/Kedren_Johnson,live.dbpedia.org/data/Kedren_Johnson.json,NA,NA,NA,NA,NA,NA,NA,NA
Kei Madison,2002,2002,"6'7.75""",79.75,"6'9""",81,6.7499973,81,216,"7'0.5""",84.5,"8'11""",107,NA,NA,NA,27.5,"11'2.5""",134.5,34.5,"11'9.5""",141.5,6,11.74,3.22,42,NA,draftexpress.com/profile/Kei-Madison-53427/,draftexpress.com/profile/Kei-Madison-53427/stats,live.dbpedia.org/page/Kei_Madison,live.dbpedia.org/data/Kei_Madison.json,NA,NA,NA,NA,NA,NA,NA,NA
Keith Benson,2009,2009,NA,NA,"6'10.5""",82.5,6.87499725,82.5,215,"7'4""",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,draftexpress.com/profile/Keith-Benson-5712/,draftexpress.com/profile/Keith-Benson-5712/stats,live.dbpedia.org/page/Keith_Benson,live.dbpedia.org/data/Keith_Benson.json,NA,NA,NA,NA,NA,NA,NA,NA
Keith Benson,2011,2011,"6'10""",82,"6'11""",83,6.9166639,83,217,"7'3.75""",87.75,"9'1.5""",109.5,0.061,9.5,11,31.5,"11'9""",141,36,"12'1.5""",145.5,12,11.88,3.35,NA,48,draftexpress.com/profile/Keith-Benson-5712/,draftexpress.com/profile/Keith-Benson-5712/stats,live.dbpedia.org/page/Keith_Benson,live.dbpedia.org/data/Keith_Benson.json,2.18,2,18,48,Hawks,Hawks,Oakland,8/13/88
Keith Bogans,2001,2001,"6'4.5""",76.5,"6'5.5""",77.5,6.45833075,77.5,210,"6'9""",81,"8'4.5""",100.5,NA,NA,NA,31.5,"11'0""",132,35.5,"11'4""",136,10,11.31,3.22,31,43,draftexpress.com/profile/Keith-Bogans-1715/,draftexpress.com/profile/Keith-Bogans-1715/stats,live.dbpedia.org/page/Keith_Bogans,live.dbpedia.org/data/Keith_Bogans.json,NA,NA,NA,NA,NA,NA,NA,NA
Keith Bogans,2003,2003,"6'4.25""",76.25,"6'5.75""",77.75,6.479164075,77.75,213,"6'9.25""",81.25,"8'5""",101,0.08,NA,NA,29.5,"10'10.5""",130.5,35,"11'4""",136,10,11.43,3.25,36,43,draftexpress.com/profile/Keith-Bogans-1715/,draftexpress.com/profile/Keith-Bogans-1715/stats,live.dbpedia.org/page/Keith_Bogans,live.dbpedia.org/data/Keith_Bogans.json,2.14,2,14,43,Bucks,Magic,Kentucky,5/12/80
Keith Brumbaugh,2008,2008,"6'7.5""",79.5,"6'8.75""",80.75,6.729163975,80.75,190,"6'7.25""",79.25,"8'8.5""",104.5,0.04,NA,NA,26,"10'10.5""",130.5,27,"10'11.5""",131.5,2,11.65,3.28,NA,NA,draftexpress.com/profile/Keith-Brumbaugh-228/,draftexpress.com/profile/Keith-Brumbaugh-228/stats,live.dbpedia.org/page/Keith_Brumbaugh,live.dbpedia.org/data/Keith_Brumbaugh.json,NA,NA,NA,NA,NA,NA,NA,NA
Keith Clanton,2013,2013,"6'7.75""",79.75,NA,NA,6.745830635,80.95,249,"7'2.5""",86.5,"9'1""",109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Keith-Clanton-5822/,draftexpress.com/profile/Keith-Clanton-5822/stats,live.dbpedia.org/page/Keith_Clanton,live.dbpedia.org/data/Keith_Clanton.json,NA,NA,NA,NA,NA,NA,NA,NA
Keith Frazier,2011,2011,NA,NA,"6'6""",78,6.4999974,78,188,"6'6""",78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Keith-Frazier-7092/,draftexpress.com/profile/Keith-Frazier-7092/stats,live.dbpedia.org/page/Keith_Frazier,live.dbpedia.org/data/Keith_Frazier.json,NA,NA,NA,NA,NA,NA,NA,NA
Keith Frazier,2012,2012,NA,NA,"6'6""",78,6.4999974,78,189,"6'6.5""",78.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Keith-Frazier-7092/,draftexpress.com/profile/Keith-Frazier-7092/stats,live.dbpedia.org/page/Keith_Frazier,live.dbpedia.org/data/Keith_Frazier.json,NA,NA,NA,NA,NA,NA,NA,NA
Keith Langford,2005,2005,"6'2.25""",74.25,"6'3.5""",75.5,6.29166415,75.5,203,"6'9""",81,"8'5""",101,NA,NA,NA,32,"11'1""",133,29.5,"10'10.5""",130.5,8,11.38,3.23,43,NA,draftexpress.com/profile/Keith-Langford-111/,draftexpress.com/profile/Keith-Langford-111/stats,live.dbpedia.org/page/Keith_Langford,live.dbpedia.org/data/Keith_Langford.json,NA,NA,NA,NA,NA,NA,NA,NA
Keith Van Horn,1997,1997,"6'9.5""",81.5,NA,NA,6.89166391,82.7,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,draftexpress.com/profile/Keith-Van-Horn-4693/,draftexpress.com/profile/Keith-Van-Horn-4693/stats,live.dbpedia.org/page/Keith_Van_Horn,live.dbpedia.org/data/Keith_Van_Horn.json,1.2,1,2,2,76ers,Nets,Utah,10/23/75
Kelly Olynyk,2013,2013,"6'10.75""",82.75,"7'0""",84,6.9999972,84,234,"6'9.75""",81.75,"9'0""",108,0.067,8.5,10,24.5,"11'0.5""",132.5,29.5,"11'5.5""",137.5,5,11.42,3.59,NA,NA,draftexpress.com/profile/Kelly-Olynyk-19790/,draftexpress.com/profile/Kelly-Olynyk-19790/stats,live.dbpedia.org/page/Kelly_Olynyk,live.dbpedia.org/data/Kelly_Olynyk.json,NA,NA,NA,NA,NA,NA,NA,NA
Kelly Whitney,2006,2006,"6'7.5""",79.5,"6'9""",81,6.7499973,81,240,"7'1.5""",85.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Kelly-Whitney-27639/,draftexpress.com/profile/Kelly-Whitney-27639/stats,live.dbpedia.org/page/Kelly_Whitney,live.dbpedia.org/data/Kelly_Whitney.json,NA,NA,NA,NA,NA,NA,NA,NA
Kelvin Cato,1997,1997,"6'10.5""",82.5,NA,NA,6.97499721,83.7,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,draftexpress.com/profile/Kelvin-Cato-1961/,draftexpress.com/profile/Kelvin-Cato-1961/stats,live.dbpedia.org/page/Kelvin_Cato,live.dbpedia.org/data/Kelvin_Cato.json,1.15,1,15,15,Mavericks,Trail Blazers,Iowa State,8/26/74
Kelvin Pena,2004,2004,"6'2.25""",74.25,"6'3.25""",75.25,6.270830825,75.25,182,"6'6.5""",78.5,"8'3.5""",99.5,NA,NA,NA,27.5,"10'7""",127,32.5,"11'0""",132,1,11.5,3.24,56,NA,draftexpress.com/profile/Kelvin-Pena-37981/,draftexpress.com/profile/Kelvin-Pena-37981/stats,live.dbpedia.org/page/Kelvin_Pena,live.dbpedia.org/data/Kelvin_Pena.json,NA,NA,NA,NA,NA,NA,NA,NA
Kemba Walker,2010,2010,NA,NA,"6'1""",73,6.0833309,73,179,"6'2""",74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,draftexpress.com/profile/Kemba-Walker-5152/,draftexpress.com/profile/Kemba-Walker-5152/stats,live.dbpedia.org/page/Kemba_Walker,live.dbpedia.org/data/Kemba_Walker.json,NA,NA,NA,NA,NA,NA,NA,NA
Kemba Walker,2011,2011,"5'11.5""",71.5,"6'1""",73,6.0833309,73,184,"6'3.5""",75.5,"7'7.5""",91.5,0.059,8,9,32,"10'3.5""",123.5,39.5,"10'11""",131,7,10.87,3.16,NA,9,draftexpress.com/profile/Kemba-Walker-5152/,draftexpress.com/profile/Kemba-Walker-5152/stats,live.dbpedia.org/page/Kemba_Walker,live.dbpedia.org/data/Kemba_Walker.json,1.9,1,9,9,Bobcats,Bobcats,Connecticut,5/8/90
Ken Horton,2012,2012,"6'5.75""",77.75,NA,NA,6.579164035,78.95,204,"6'11""",83,NA,NA,NA,NA,NA,28.3,NA,NA,NA,NA,NA,NA,11.78,3.51,NA,NA,draftexpress.com/profile/Ken-Horton-20607/,draftexpress.com/profile/Ken-Horton-20607/stats,live.dbpedia.org/page/Ken_Horton,live.dbpedia.org/data/Ken_Horton.json,NA,NA,NA,NA,NA,NA,NA,NA
Ken Johnson,2001,2001,"6'10.75""",82.75,"6'11""",83,6.9166639,83,227,"7'4""",88,"9'1.5""",109.5,NA,NA,NA,32.5,"11'10""",142,35,"12'0.5""",144.5,13,11.27,3.12,13,48,draftexpress.com/profile/Ken-Johnson-3033/,draftexpress.com/profile/Ken-Johnson-3033/stats,live.dbpedia.org/page/Ken_Johnson,live.dbpedia.org/data/Ken_Johnson.json,2.2,2,2,48,Heat,Heat,Ohio State,2/1/78
Kendall Jones,2011,2011,NA,NA,"5'9""",69,5.7499977,69,137,"5'9""",69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,live.dbpedia.org/page/Kendall_Jones,live.dbpedia.org/data/Kendall_Jones.json,NA,NA,NA,NA,NA,NA,NA,NA
Kendall Marshall,2009,2009,NA,NA,"6'4""",76,6.3333308,76,180,"6'4.5""",76.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,draftexpress.com/profile/Kendall-Marshall-5095/,draftexpress.com/profile/Kendall-Marshall-5095/stats,live.dbpedia.org/page/Kendall_Marshall,live.dbpedia.org/data/Kendall_Marshall.json,NA,NA,NA,NA,NA,NA,NA,NA
Kendall Marshall,2011,2011,NA,NA,"6'4""",76,6.3333308,76,197,"6'4""",76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,draftexpress.com/profile/Kendall-Marshall-5095/,draftexpress.com/profile/Kendall-Marshall-5095/stats,live.dbpedia.org/page/Kendall_Marshall,live.dbpedia.org/data/Kendall_Marshall.json,NA,NA,NA,NA,NA,NA,NA,NA
Kendall Marshall,2012,2012,"6'3.25""",75.25,"6'4.25""",76.25,6.354164125,76.25,198,"6'5.5""",77.5,"8'0""",96,0.078,8.5,9,31,"10'7""",127,37,"11'1""",133,NA,12.03,3.23,NA,13,draftexpress.com/profile/Kendall-Marshall-5095/,draftexpress.com/profile/Kendall-Marshall-5095/stats,live.dbpedia.org/page/Kendall_Marshall,live.dbpedia.org/data/Kendall_Marshall.json,1.13,1,13,13,Suns,Suns,North Carolina,9/19/91
Kendrick Nunn,2011,2011,NA,NA,"6'3""",75,6.2499975,75,171,"6'6""",78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Kendrick-Nunn-7087/,draftexpress.com/profile/Kendrick-Nunn-7087/stats,live.dbpedia.org/page/Kendrick_Nunn,live.dbpedia.org/data/Kendrick_Nunn.json,NA,NA,NA,NA,NA,NA,NA,NA
Kennedy Meeks,2011,2011,NA,NA,"6'9""",81,6.7499973,81,279,"7'0""",84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Kennedy-Meeks-7089/,draftexpress.com/profile/Kennedy-Meeks-7089/stats,live.dbpedia.org/page/Kennedy_Meeks,live.dbpedia.org/data/Kennedy_Meeks.json,NA,NA,NA,NA,NA,NA,NA,NA
Kennedy Meeks,2012,2012,NA,NA,"6'9.5""",81.5,6.79166395,81.5,297,"7'0""",84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Kennedy-Meeks-7089/,draftexpress.com/profile/Kennedy-Meeks-7089/stats,live.dbpedia.org/page/Kennedy_Meeks,live.dbpedia.org/data/Kennedy_Meeks.json,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Faried,2011,2011,"6'6""",78,"6'7.5""",79.5,6.62499735,79.5,225,"7'0""",84,"9'0""",108,0.063,8.5,10.25,30.5,"11'6.5""",138.5,35,"11'11""",143,16,11.35,3.26,NA,22,draftexpress.com/profile/Kenneth-Faried-5325/,draftexpress.com/profile/Kenneth-Faried-5325/stats,live.dbpedia.org/page/Kenneth_Faried,live.dbpedia.org/data/Kenneth_Faried.json,1.22,1,22,22,Nuggets,Nuggets,MoreheadState,11/19/89
Kenny Adeleke,2006,2006,"6'6.5""",78.5,"6'7.75""",79.75,6.645830675,79.75,250,"6'10.25""",82.25,"8'8""",104,0.105,NA,NA,28.5,"11'0.5""",132.5,30.5,"11'2.5""",134.5,26,11.57,3.47,23,NA,draftexpress.com/profile/Kenny-Adeleke-1039/,draftexpress.com/profile/Kenny-Adeleke-1039/stats,live.dbpedia.org/page/Kenny_Adeleke,live.dbpedia.org/data/Kenny_Adeleke.json,NA,NA,NA,NA,NA,NA,NA,NA
Kenny Anderson,1991,1991,"6'0.5""",72.5,NA,NA,6.14166421,73.7,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,http://www.draftexpress.com/profile/Kenny-Anderson-1507/,http://www.draftexpress.com/profile/Kenny-Anderson-1507/stats,live.dbpedia.org/page/Kenny_Anderson,live.dbpedia.org/data/Kenny_Anderson.json,1.2,1,2,2,Nets,Nets,Georgia Tech,10/9/70
Kenny Boynton,2013,2013,"6'1""",73,NA,NA,6.18333086,74.2,187,"6'5.5""",77.5,"8'0.5""",96.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Kenny-Boynton-1288/,draftexpress.com/profile/Kenny-Boynton-1288/stats,live.dbpedia.org/page/Kenny_Boynton,live.dbpedia.org/data/Kenny_Boynton.json,NA,NA,NA,NA,NA,NA,NA,NA
Kenny Gregory,2001,2001,"6'3.5""",75.5,"6'4.75""",76.75,6.395830775,76.75,200,"6'11.25""",83.25,"8'5""",101,NA,NA,NA,39.5,"11'8.5""",140.5,45.5,"12'2.5""",146.5,10,11.33,3.1,9,NA,draftexpress.com/profile/Kenny-Gregory-5355/,draftexpress.com/profile/Kenny-Gregory-5355/stats,live.dbpedia.org/page/Kenny_Gregory,live.dbpedia.org/data/Kenny_Gregory.json,NA,NA,NA,NA,NA,NA,NA,NA
Kenny Hasbrouck,2009,2009,"6'2.75""",74.75,"6'4""",76,6.3333308,76,191,"6'4.25""",76.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Kenny-Hasbrouck-5066/,draftexpress.com/profile/Kenny-Hasbrouck-5066/stats,live.dbpedia.org/page/Kenny_Hasbrouck,live.dbpedia.org/data/Kenny_Hasbrouck.json,NA,NA,NA,NA,NA,NA,NA,NA
Kenny Kadji,2013,2013,"6'8.75""",80.75,"6'10""",82,6.8333306,82,242,"7'3""",87,"8'10.5""",106.5,0.075,9,10.25,34,"11'8.5""",140.5,38,"12'0.5""",144.5,9,11.47,3.44,NA,NA,draftexpress.com/profile/Kenny-Kadji-1343/,draftexpress.com/profile/Kenny-Kadji-1343/stats,live.dbpedia.org/page/Kenny_Kadji,live.dbpedia.org/data/Kenny_Kadji.json,NA,NA,NA,NA,NA,NA,NA,NA
Kenny Kaminski,2011,2011,NA,NA,"6'8""",80,6.666664,80,246,"6'8""",80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Kenny-Kaminski-58747/,draftexpress.com/profile/Kenny-Kaminski-58747/stats,live.dbpedia.org/page/Kenny_Kaminski,live.dbpedia.org/data/Kenny_Kaminski.json,NA,NA,NA,NA,NA,NA,NA,NA
Kenny Payne,1989,1989,"6'7.5""",79.5,NA,NA,6.72499731,80.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,draftexpress.com/profile/Kenny-Payne-3899/,draftexpress.com/profile/Kenny-Payne-3899/stats,live.dbpedia.org/page/Kenny_Payne,live.dbpedia.org/data/Kenny_Payne.json,1.19,1,19,19,76ers,76ers,Louisville,11/25/66
Kenny Satterfield,2001,2001,"6'1""",73,"6'2.25""",74.25,6.187497525,74.25,176,"6'4.5""",76.5,"8'2""",98,NA,NA,NA,28.5,"10'6.5""",126.5,33,"10'11""",131,3,12.05,3.2,57,53,draftexpress.com/profile/Kenny-Satterfield-4232/,draftexpress.com/profile/Kenny-Satterfield-4232/stats,live.dbpedia.org/page/Kenny_Satterfield,live.dbpedia.org/data/Kenny_Satterfield.json,2.25,2,25,53,Mavericks,Mavericks,Cincinnati,4/12/81
Kenny Thomas,1999,1999,"6'6.5""",78.5,NA,NA,6.64166401,79.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,draftexpress.com/profile/Kenny-Thomas-4581/,draftexpress.com/profile/Kenny-Thomas-4581/stats,live.dbpedia.org/page/Kenny_Thomas,live.dbpedia.org/data/Kenny_Thomas.json,1.22,1,22,22,Rockets,Rockets,New Mexico,7/25/77
Kent Bazemore,2012,2012,"6'3.75""",75.75,NA,NA,6.412497435,76.95,201,"6'11.5""",83.5,NA,NA,NA,NA,NA,30.8,NA,NA,NA,NA,NA,NA,10.86,3.15,NA,NA,draftexpress.com/profile/Kent-Bazemore-6485/,draftexpress.com/profile/Kent-Bazemore-6485/stats,live.dbpedia.org/page/Kent_Bazemore,live.dbpedia.org/data/Kent_Bazemore.json,NA,NA,NA,NA,NA,NA,NA,NA
Kentavious Caldwell-Pope,2010,2010,NA,NA,"6'6""",78,6.4999974,78,185,"6'5.5""",77.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Kentavious-Caldwell-Pope-6240/,draftexpress.com/profile/Kentavious-Caldwell-Pope-6240/stats,live.dbpedia.org/page/Kentavious_Caldwell,live.dbpedia.org/data/Kentavious_Caldwell.json,NA,NA,NA,NA,NA,NA,NA,NA
Kentavious Caldwell-Pope,2013,2013,"6'4.5""",76.5,"6'5.5""",77.5,6.45833075,77.5,204,"6'8""",80,"8'4.5""",100.5,0.065,8.5,9,29,"10'9.5""",129.5,34.5,"11'3""",135,7,10.6,3.12,NA,NA,draftexpress.com/profile/Kentavious-Caldwell-Pope-6240/,draftexpress.com/profile/Kentavious-Caldwell-Pope-6240/stats,live.dbpedia.org/page/Kentavious_Caldwell-Pope,live.dbpedia.org/data/Kentavious_Caldwell-Pope.json,NA,NA,NA,NA,NA,NA,NA,NA
Kenton Facey,2012,2012,NA,NA,"6'8.5""",80.5,6.70833065,80.5,191,"7'1""",85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Kentan-Facey-7145/,draftexpress.com/profile/Kentan-Facey-7145/stats,live.dbpedia.org/page/Kenton_Facey,live.dbpedia.org/data/Kenton_Facey.json,NA,NA,NA,NA,NA,NA,NA,NA
Kentrell Gransberry,2008,2008,"6'6.75""",78.75,"6'7.75""",79.75,6.645830675,79.75,290,"6'10.25""",82.25,"8'8""",104,0.174,NA,NA,24.5,"10'8.5""",128.5,27.5,"10'11.5""",131.5,18,12.16,3.32,NA,NA,draftexpress.com/profile/Kentrell-GransberryNA7/,draftexpress.com/profile/Kentrell-GransberryNA7/stats,live.dbpedia.org/page/Kentrell_Gransberry,live.dbpedia.org/data/Kentrell_Gransberry.json,NA,NA,NA,NA,NA,NA,NA,NA
Kenyatta Smith,2010,2010,"6'8""",80,NA,NA,6.76666396,81.2,270,"7'3""",87,"8'11""",107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Kenyatta-Smith-41311/,draftexpress.com/profile/Kenyatta-Smith-41311/stats,live.dbpedia.org/page/Kenyatta_Smith,live.dbpedia.org/data/Kenyatta_Smith.json,NA,NA,NA,NA,NA,NA,NA,NA
Kenyon Jones,2000,2000,"6'9""",81,"6'9.75""",81.75,6.812497275,81.75,282,"7'1""",85,"9'0""",108,NA,NA,NA,28.5,"11'4.5""",136.5,30,"11'6""",138,20,12.44,3.6,40,NA,draftexpress.com/profile/Kenyon-Jones-36150/,draftexpress.com/profile/Kenyon-Jones-36150/stats,live.dbpedia.org/page/Kenyon_Jones,live.dbpedia.org/data/Kenyon_Jones.json,NA,NA,NA,NA,NA,NA,NA,NA
Keon Clark,1998,1998,"6'10.5""",82.5,NA,NA,6.97499721,83.7,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,draftexpress.com/profile/Keon-Clark-2001/,draftexpress.com/profile/Keon-Clark-2001/stats,live.dbpedia.org/page/Keon_Clark,live.dbpedia.org/data/Keon_Clark.json,1.13,1,13,13,Magic,Magic,UNLV,4/16/75
Kevin Anderson,2011,2011,"6'0""",72,"6'0""",72,5.9999976,72,166,"6'0""",72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,draftexpress.com/profile/Kevin-Anderson-6379/,draftexpress.com/profile/Kevin-Anderson-6379/stats,live.dbpedia.org/page/Kevin_Anderson,live.dbpedia.org/data/Kevin_Anderson.json,NA,NA,NA,NA,NA,NA,NA,NA
