"","player","league","team","player_off_roster_13_14","season","id_contract_type","salary","agency","agent","salary_amnesty"
"1129","Tyreke Evans","nba","Pelicans",FALSE,"2013-2014","G",11796247,"Wasserman Media Group","Arn Tellem",FALSE
"1130","Tyreke Evans","nba","Pelicans",FALSE,"2014-2015","G",11265416,"Wasserman Media Group","Arn Tellem",FALSE
"1131","Tyreke Evans","nba","Pelicans",FALSE,"2015-2016","G",10734586,"Wasserman Media Group","Arn Tellem",FALSE
"1132","Tyshawn Taylor","nba","Nets",FALSE,"2014-2015","QO",1115243,"Excel Sports Management","Mike Higgins",FALSE
"1133","Tyshawn Taylor","nba","Nets",FALSE,"2013-2014","G",788872,"Excel Sports Management","Mike Higgins",FALSE
"1134","Tyson Chandler","nba","Knicks",FALSE,"2014-2015","G",14596888,"Excel Sports Management","Jeff Schwartz",FALSE
"1135","Tyson Chandler","nba","Knicks",FALSE,"2013-2014","G",14100538,"Excel Sports Management","Jeff Schwartz",FALSE
"1136","Udonis Haslem","nba","Heat",FALSE,"2013-2014","G",4340000,"Creative Artists Agency","Henry Thomas",FALSE
"1137","Udonis Haslem","nba","Heat",FALSE,"2014-2015","PO",4620000,"Creative Artists Agency","Henry Thomas",FALSE
"1138","Viacheslav Kravtsov","nba","Suns",FALSE,"2013-2014","G",1500000,"Excel Sports Management","Misko Raznatovic",FALSE
"1139","Viacheslav Kravtsov","nba","Suns",FALSE,"2014-2015","QO",1875000,"Excel Sports Management","Misko Raznatovic",FALSE
"1140","Victor Claver","nba","Trail Blazers",FALSE,"2014-2015","G",1370000,"Wasserman Media Group","Arn Tellem",FALSE
"1141","Victor Claver","nba","Trail Blazers",FALSE,"2013-2014","G",1330000,"Wasserman Media Group","Arn Tellem",FALSE
"1142","Victor Claver","nba","Trail Blazers",FALSE,"2015-2016","QO",1712500,"Wasserman Media Group","Arn Tellem",FALSE
"1143","Victor Faverani","nba","Celtics",FALSE,"2014-2015","G",2090000,"Interperformances","Herb Rudoy",FALSE
"1144","Victor Faverani","nba","Celtics",FALSE,"2013-2014","G",2000000,"Interperformances","Herb Rudoy",FALSE
"1145","Victor Faverani","nba","Celtics",FALSE,"2016-2017","QO",2725000,"Interperformances","Herb Rudoy",FALSE
"1146","Victor Faverani","nba","Celtics",FALSE,"2015-2016","U",2180000,"Interperformances","Herb Rudoy",FALSE
"1147","Victor Oladipo","nba","Magic",FALSE,"2014-2015","G",4978200,"IAM Sports","Raymond Brothers",FALSE
"1148","Victor Oladipo","nba","Magic",FALSE,"2015-2016","TO",5192520,"IAM Sports","Raymond Brothers",FALSE
"1149","Victor Oladipo","nba","Magic",FALSE,"2016-2017","TO",6552961,"IAM Sports","Raymond Brothers",FALSE
"1150","Victor Oladipo","nba","Magic",FALSE,"2013-2014","G",4763760,"IAM Sports","Raymond Brothers",FALSE
"1151","Victor Oladipo","nba","Magic",FALSE,"2017-2018","QO",8551613,"IAM Sports","Raymond Brothers",FALSE
"1152","Vince Carter","nba","Mavericks",FALSE,"2013-2014","G",3180000,"IMG","Kurt Schoeppler",FALSE
"1153","Wayne Ellington","nba","Mavericks",FALSE,"2014-2015","G",2771340,"Wasserman Media Group","Arn Tellem",FALSE
"1154","Wayne Ellington","nba","Mavericks",FALSE,"2013-2014","G",2652000,"Wasserman Media Group","Arn Tellem",FALSE
"1155","Wesley Johnson","nba","Lakers",FALSE,"2013-2014","G",884293,"Landmark Sports Agency","Rob Pelinka",FALSE
"1156","Wesley Matthews","nba","Trail Blazers",FALSE,"2013-2014","G",6875480,"Octagon Athlete Representation","Jeff Austin",FALSE
"1157","Wesley Matthews","nba","Trail Blazers",FALSE,"2014-2015","G",7245640,"Octagon Athlete Representation","Jeff Austin",FALSE
"1158","Will Barton","nba","Trail Blazers",FALSE,"2015-2016","QO",1181348,"Impact Sports Basketball","Brian Elfus",FALSE
"1159","Will Barton","nba","Trail Blazers",FALSE,"2013-2014","G",788872,"Impact Sports Basketball","Brian Elfus",FALSE
"1160","Will Barton","nba","Trail Blazers",FALSE,"2014-2015","U",915243,"Impact Sports Basketball","Brian Elfus",FALSE
"1161","Will Bynum","nba","Pistons",FALSE,"2013-2014","G",2790343,"Priority Sports & Entertainment","Mark Bartelstein",FALSE
"1162","Will Bynum","nba","Pistons",FALSE,"2014-2015","G",2915908,"Priority Sports & Entertainment","Mark Bartelstein",FALSE
"1163","Willie Green","nba","Clippers",FALSE,"2014-2015","U",1448490,"Goodwin Management Group","Noah Croom",FALSE
"1164","Willie Green","nba","Clippers",FALSE,"2013-2014","G",1399507,"Goodwin Management Group","Noah Croom",FALSE
"1165","Willie Reed","nba","Grizzlies",FALSE,"2014-2015","U",915243,"Bell Management","Joel Bell",FALSE
"1166","Willie Reed","nba","Grizzlies",FALSE,"2013-2014","U",788872,"Bell Management","Joel Bell",FALSE
"1167","Willie Reed","nba","Grizzlies",FALSE,"2015-2016","QO",1181348,"Bell Management","Joel Bell",FALSE
"1168","Wilson Chandler","nba","Nuggets",FALSE,"2014-2015","G",6757913,"Relativity Sports","Dan Fegan",FALSE
"1169","Wilson Chandler","nba","Nuggets",FALSE,"2015-2016","U",7171662,"Relativity Sports","Dan Fegan",FALSE
"1170","Wilson Chandler","nba","Nuggets",FALSE,"2013-2014","G",6344164,"Relativity Sports","Dan Fegan",FALSE
"1171","Xavier Henry","nba","Lakers",FALSE,"2013-2014","U",884293,"Wasserman Media Group","Arn Tellem",FALSE
"1172","Zach Randolph","nba","Grizzlies",FALSE,"2013-2014","G",18238333,"IAM Sports","Raymond Brothers",FALSE
"1173","Zach Randolph","nba","Grizzlies",FALSE,"2014-2015","PO",16938333,"IAM Sports","Raymond Brothers",FALSE
"1174","Zaza Pachulia","nba","Bucks",FALSE,"2015-2016","G",5200000,"Williams & Connolly","Jim Tanner",FALSE
"1175","Zaza Pachulia","nba","Bucks",FALSE,"2014-2015","G",5200000,"Williams & Connolly","Jim Tanner",FALSE
"1176","Zaza Pachulia","nba","Bucks",FALSE,"2013-2014","G",5200000,"Williams & Connolly","Jim Tanner",FALSE
