"","latitude","longitude","popup","fillColor"
"52",29.2108147,-81.0228331,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Vince Carter</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Vince Carter+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Daytona Beach, FL, USA<br>Years: 15<br>PPG: 20.8<br>MPG: 34.9<br>FG: 44.3<br>APG: 3.8<br>RPG: 5<br>3PT Percentage: 37.6<br>FT Percentage: 79.8</td></tr></table>","#036c26"
"53",33.7489954,-84.3699824,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Walt Frazier</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Walt Frazier+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Atlanta, GA, USA<br>Years: 13<br>PPG: 18.9<br>MPG: 37.5<br>FG: 49<br>APG: 6.1<br>RPG: 5.9<br>3PT Percentage: 0<br>FT Percentage: 78.6</td></tr></table>","#036c26"
"54",37.2279279,-77.4019267,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Moses Malone</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Moses Malone+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Petersburg, VA, USA<br>Years: 21<br>PPG: 20.3<br>MPG: 34<br>FG: 49.5<br>APG: 1.3<br>RPG: 12.3<br>3PT Percentage: 9.6<br>FT Percentage: 76</td></tr></table>","#036c26"
"55",40.4406248,-79.9888864,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Jack Twyman</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Jack Twyman+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Pittsburgh, PA, USA<br>Years: 11<br>PPG: 19.2<br>MPG: 31.8<br>FG: 45<br>APG: 2.3<br>RPG: 6.6<br>3PT Percentage: NA<br>FT Percentage: 77.8</td></tr></table>","#036c26"
"56",41.8781136,-87.6858982,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Mark Aguirre</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Mark Aguirre+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Chicago, IL, USA<br>Years: 13<br>PPG: 20<br>MPG: 30<br>FG: 48.4<br>APG: 3.1<br>RPG: 5<br>3PT Percentage: 31.2<br>FT Percentage: 74.1</td></tr></table>","#036c26"
"57",38.4192496,-82.435154,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Hal Greer</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Hal Greer+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Huntington, WV, USA<br>Years: 15<br>PPG: 19.2<br>MPG: 35.5<br>FG: 45.2<br>APG: 4<br>RPG: 5<br>3PT Percentage: NA<br>FT Percentage: 80.1</td></tr></table>","#036c26"
"58",32.2987573,-90.1848103,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Monta Ellis</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Monta Ellis+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Jackson, MS, USA<br>Years: 8<br>PPG: 19.4<br>MPG: 36<br>FG: 45.6<br>APG: 4.7<br>RPG: 3.7<br>3PT Percentage: 31.8<br>FT Percentage: 77.3</td></tr></table>","#036c26"
"59",39.9611755,-82.9927942,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Larry Jones</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Larry Jones+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Columbus, OH, USA<br>Years: 8<br>PPG: 19.1<br>MPG: 34.4<br>FG: 45.3<br>APG: 3.7<br>RPG: 4.9<br>3PT Percentage: 27.7<br>FT Percentage: 79.3</td></tr></table>","#036c26"
"60",35.4675602,-97.5154276,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Blake Griffin</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Blake Griffin+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Oklahoma City, OK, USA<br>Years: 3<br>PPG: 20.4<br>MPG: 35.5<br>FG: 52.9<br>APG: 3.6<br>RPG: 10.4<br>3PT Percentage: 20.6<br>FT Percentage: 61.1</td></tr></table>","#036c26"
"61",35.0832014,-80.8922957,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Walter Davis</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Walter Davis+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Pineville, NC, USA<br>Years: 15<br>PPG: 18.9<br>MPG: 27.9<br>FG: 51.1<br>APG: 3.8<br>RPG: 3<br>3PT Percentage: 27.2<br>FT Percentage: 85.1</td></tr></table>","#036c26"
"62",40.7143528,-74.0031731,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Charlie Scott</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Charlie Scott+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: New York, NY, USA<br>Years: 10<br>PPG: 20.7<br>MPG: 35.6<br>FG: 44.8<br>APG: 4.9<br>RPG: 4<br>3PT Percentage: 25.3<br>FT Percentage: 77.3</td></tr></table>","#036c26"
"63",31.7607195,-93.0862749,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Marques Johnson</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Marques Johnson+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Nachitoches, LA, USA<br>Years: 11<br>PPG: 20.1<br>MPG: 34.3<br>FG: 51.8<br>APG: 3.6<br>RPG: 7<br>3PT Percentage: 15.2<br>FT Percentage: 73.9</td></tr></table>","#036c26"
"64",33.0965153,-90.4967573,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Spencer Haywood</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Spencer Haywood+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Silver City, MS, USA<br>Years: 13<br>PPG: 20.3<br>MPG: 34.8<br>FG: 46.9<br>APG: 1.8<br>RPG: 10.3<br>3PT Percentage: 5.3<br>FT Percentage: 79.6</td></tr></table>","#036c26"
"65",40.65,-73.923,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Billy Cunningham</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Billy Cunningham+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Brooklyn, NY, USA<br>Years: 11<br>PPG: 21.2<br>MPG: 34.9<br>FG: 45.2<br>APG: 4.3<br>RPG: 10.4<br>3PT Percentage: 26.3<br>FT Percentage: 73</td></tr></table>","#036c26"
"66",41.8781136,-87.6733982,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Derrick Rose</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Derrick Rose+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Chicago, IL, USA<br>Years: 4<br>PPG: 21<br>MPG: 36.8<br>FG: 46.4<br>APG: 6.8<br>RPG: 3.8<br>3PT Percentage: 31<br>FT Percentage: 81.5</td></tr></table>","#036c26"
"67",6.441158,3.427977,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Hakeem Olajuwon</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Hakeem Olajuwon+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Lagos, Nigeria<br>Years: 18<br>PPG: 21.8<br>MPG: 35.7<br>FG: 51.2<br>APG: 2.5<br>RPG: 11.1<br>3PT Percentage: 20.2<br>FT Percentage: 71.2</td></tr></table>","#036c26"
"68",40.65,-73.925,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Stephon Marbury</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Stephon Marbury+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Brooklyn, NY, USA<br>Years: 13<br>PPG: 19.3<br>MPG: 37.7<br>FG: 43.3<br>APG: 7.6<br>RPG: 3<br>3PT Percentage: 32.5<br>FT Percentage: 78.4</td></tr></table>","#036c26"
"69",42.325727,-83.0500538,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>John Brisker</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=John Brisker+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Detroit, MI, USA<br>Years: 6<br>PPG: 20.7<br>MPG: 30.1<br>FG: 45.3<br>APG: 2.4<br>RPG: 6.5<br>3PT Percentage: 32.1<br>FT Percentage: 83.4</td></tr></table>","#036c26"
"70",40.7143528,-73.9982731,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Jamal Mashburn</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Jamal Mashburn+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: New York, NY, USA<br>Years: 11<br>PPG: 19.1<br>MPG: 37.3<br>FG: 41.8<br>APG: 4<br>RPG: 5.4<br>3PT Percentage: 34.5<br>FT Percentage: 76.6</td></tr></table>","#036c26"
"71",40.0959055,-80.714526,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>John Havlicek</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=John Havlicek+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Martins Ferry, OH, USA<br>Years: 16<br>PPG: 20.8<br>MPG: 36.6<br>FG: 43.9<br>APG: 4.8<br>RPG: 6.3<br>3PT Percentage: NA<br>FT Percentage: 81.5</td></tr></table>","#036c26"
"72",34.178216,-79.4006069,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Levern Tart</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Levern Tart+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Marion, SC, USA<br>Years: 4<br>PPG: 19.4<br>MPG: 33.8<br>FG: 44.5<br>APG: 3<br>RPG: 5<br>3PT Percentage: 25.3<br>FT Percentage: 78.4</td></tr></table>","#036c26"
"73",32.4773643,-91.7548473,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Elvin Hayes</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Elvin Hayes+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Rayville, LA, USA<br>Years: 16<br>PPG: 21<br>MPG: 38.4<br>FG: 45.2<br>APG: 1.8<br>RPG: 12.5<br>3PT Percentage: 14.7<br>FT Percentage: 67</td></tr></table>","#036c26"
"74",38.6825502,-90.1570536,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Donnie Freeman</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Donnie Freeman+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Madison, IL, USA<br>Years: 9<br>PPG: 18.9<br>MPG: 32.4<br>FG: 45.6<br>APG: 3.5<br>RPG: 3.5<br>3PT Percentage: 15.1<br>FT Percentage: 80</td></tr></table>","#036c26"
"75",29.9510658,-90.0692323,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Clyde Drexler</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Clyde Drexler+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: New Orleans, LA, USA<br>Years: 15<br>PPG: 20.4<br>MPG: 34.6<br>FG: 47.2<br>APG: 5.6<br>RPG: 6.1<br>3PT Percentage: 31.8<br>FT Percentage: 78.8</td></tr></table>","#036c26"
"76",17.992731,-76.7720089,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Patrick Ewing</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Patrick Ewing+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Kingston, Jamaica<br>Years: 17<br>PPG: 21<br>MPG: 34.3<br>FG: 50.4<br>APG: 1.9<br>RPG: 9.8<br>3PT Percentage: 15.2<br>FT Percentage: 74</td></tr></table>","#036c26"
"77",35.108493,-77.0441143,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Walt Bellamy</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Walt Bellamy+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: New Bern, NC, USA<br>Years: 14<br>PPG: 20.1<br>MPG: 37.3<br>FG: 51.6<br>APG: 2.4<br>RPG: 13.7<br>3PT Percentage: NA<br>FT Percentage: 63.2</td></tr></table>","#036c26"
"78",42.8864468,-78.8663689,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Bob Lanier</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Bob Lanier+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Buffalo, NY, USA<br>Years: 14<br>PPG: 20.1<br>MPG: 33.5<br>FG: 51.4<br>APG: 3.1<br>RPG: 10.1<br>3PT Percentage: 15.4<br>FT Percentage: 76.7</td></tr></table>","#036c26"
"79",42.732535,-84.5445347,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Magic Johnson</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Magic Johnson+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Lansing, MI, USA<br>Years: 13<br>PPG: 19.5<br>MPG: 36.7<br>FG: 52<br>APG: 11.2<br>RPG: 7.2<br>3PT Percentage: 30.3<br>FT Percentage: 84.8</td></tr></table>","#036c26"
"80",41.8781136,-87.6638982,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Isiah Thomas</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Isiah Thomas+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Chicago, IL, USA<br>Years: 13<br>PPG: 19.2<br>MPG: 36.3<br>FG: 45.2<br>APG: 9.3<br>RPG: 3.6<br>3PT Percentage: 29<br>FT Percentage: 75.9</td></tr></table>","#036c26"
"81",50.0630804,8.2433437,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Kiki Vandeweghe</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Kiki Vandeweghe+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Wiesbaden, Germany<br>Years: 13<br>PPG: 19.7<br>MPG: 30.3<br>FG: 52.5<br>APG: 2.1<br>RPG: 3.4<br>3PT Percentage: 36.8<br>FT Percentage: 87.2</td></tr></table>","#036c26"
"82",34.0522342,-118.1976849,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Gilbert Arenas</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Gilbert Arenas+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Los Angeles, CA, USA<br>Years: 11<br>PPG: 20.7<br>MPG: 35.1<br>FG: 42.1<br>APG: 5.3<br>RPG: 3.9<br>3PT Percentage: 35.1<br>FT Percentage: 80.3</td></tr></table>","#036c26"
"83",40.2091219,-74.0386271,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Bob Verga</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Bob Verga+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Neptune, NJ, USA<br>Years: 6<br>PPG: 20.2<br>MPG: 31.4<br>FG: 43.8<br>APG: 2.9<br>RPG: 3.9<br>3PT Percentage: 29.6<br>FT Percentage: 74.9</td></tr></table>","#036c26"
"84",41.2331116,-80.4934035,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Willie Somerset</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Willie Somerset+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Sharon, PA, USA<br>Years: 3<br>PPG: 21.9<br>MPG: 38.8<br>FG: 42.5<br>APG: 3.6<br>RPG: 4.6<br>3PT Percentage: 28<br>FT Percentage: 80.8</td></tr></table>","#036c26"
"85",17.7245968,-64.8347992,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Tim Duncan</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Tim Duncan+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: St. Croix, U.S. Virgin Islands<br>Years: 16<br>PPG: 20.2<br>MPG: 35.1<br>FG: 50.7<br>APG: 3.1<br>RPG: 11.2<br>3PT Percentage: 18.2<br>FT Percentage: 69.3</td></tr></table>","#036c26"
"86",27.8964147,-81.8421374,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Tracy McGrady</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Tracy McGrady+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Bartow, FL, USA<br>Years: 15<br>PPG: 19.6<br>MPG: 32.7<br>FG: 43.5<br>APG: 4.4<br>RPG: 5.6<br>3PT Percentage: 33.8<br>FT Percentage: 74.6</td></tr></table>","#036c26"
"87",24.5550593,-81.7799871,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>David Robinson</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=David Robinson+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Key West, FL, USA<br>Years: 14<br>PPG: 21.1<br>MPG: 34.7<br>FG: 51.8<br>APG: 2.5<br>RPG: 10.6<br>3PT Percentage: 25<br>FT Percentage: 73.6</td></tr></table>","#036c26"
"88",38.9072309,-76.9774641,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Dave Bing</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Dave Bing+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Washington, DC, USA<br>Years: 12<br>PPG: 20.3<br>MPG: 36.4<br>FG: 44.1<br>APG: 6<br>RPG: 3.8<br>3PT Percentage: NA<br>FT Percentage: 77.5</td></tr></table>","#036c26"
"89",40.0959055,-80.724526,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Alex Groza</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Alex Groza+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Martins Ferry, OH, USA<br>Years: 2<br>PPG: 22.5<br>MPG: NA<br>FG: 47.4<br>APG: 2.4<br>RPG: 10.7<br>3PT Percentage: NA<br>FT Percentage: 75.6</td></tr></table>","#036c26"
"90",26.1223084,-80.1433786,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Mitch Richmond</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Mitch Richmond+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Fort Lauderdale, FL, USA<br>Years: 14<br>PPG: 21<br>MPG: 35.2<br>FG: 45.5<br>APG: 3.5<br>RPG: 3.9<br>3PT Percentage: 38.8<br>FT Percentage: 85</td></tr></table>","#036c26"
"91",34.0007104,-81.0298144,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Alex English</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Alex English+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Columbia, SC, USA<br>Years: 15<br>PPG: 21.5<br>MPG: 31.9<br>FG: 50.7<br>APG: 3.6<br>RPG: 5.5<br>3PT Percentage: 21.7<br>FT Percentage: 83.2</td></tr></table>","#036c26"
"92",33.768321,-118.1896168,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Russell Westbrook</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Russell Westbrook+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Long Beach, CA, USA<br>Years: 5<br>PPG: 19.9<br>MPG: 34.3<br>FG: 43.2<br>APG: 6.9<br>RPG: 4.8<br>3PT Percentage: 30.2<br>FT Percentage: 81.4</td></tr></table>","#036c26"
"93",40.65,-73.943,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Bernard King</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Bernard King+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Brooklyn, NY, USA<br>Years: 14<br>PPG: 22.5<br>MPG: 33.7<br>FG: 51.8<br>APG: 3.3<br>RPG: 5.8<br>3PT Percentage: 17.2<br>FT Percentage: 73</td></tr></table>","#036c26"
"94",32.7801399,-96.7504511,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Chris Bosh</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Chris Bosh+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Dallas, TX, USA<br>Years: 10<br>PPG: 19.5<br>MPG: 36.4<br>FG: 49.6<br>APG: 2.1<br>RPG: 8.9<br>3PT Percentage: 28.8<br>FT Percentage: 79.9</td></tr></table>","#036c26"
"95",37.8043637,-122.2681137,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Damian Lillard</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Damian Lillard+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Oakland, CA, USA<br>Years: 1<br>PPG: 19<br>MPG: 38.6<br>FG: 42.9<br>APG: 6.5<br>RPG: 3.1<br>3PT Percentage: 36.8<br>FT Percentage: 84.4</td></tr></table>","#036c26"
"96",41.5933696,-87.3454271,"<table cellpadding='3' style='line-height:1.25'><tr><th colspan='2.5'>Dick Barnett</th></tr><tr><td><iframe src='http://nflcombineresults.com/testembed2.php#advanced/search-advanced-query=Dick Barnett+NBA' height='200' width='140'></iframe></td><td align='left'>Hometown: Gary, IN, USA<br>Years: 14<br>PPG: 15.8<br>MPG: 29.8<br>FG: 45.6<br>APG: 2.8<br>RPG: 2.9<br>3PT Percentage: NA<br>FT Percentage: 76.1</td></tr></table>","#800000"
